Train Name,From,To,Departure Date,Departure Time,Arrival Time,Base Price,Total Seats
VĐ2,Nha Trang,Đà Nẵng,2026-05-21,16:30,06:30,450000,248
SE2,Hà Nội,TP Hồ Chí Minh,2026-05-22,10:00,21:30,1200000,248
SE1,TP Hồ Chí Minh,Hà Nội,2026-05-22,18:15,06:15,1200000,248
SE1,Hà Nội,Đà Nẵng,2026-05-22,10:30,19:00,800000,248
SE5,Đà Nẵng,Hà Nội,2026-05-22,16:15,05:00,800000,248
NA1,Hà Nội,Vinh,2026-05-22,12:30,16:45,300000,248
SE10,Vinh,Hà Nội,2026-05-22,14:00,07:15,300000,248
TN1,Hà Nội,Huế,2026-05-22,10:00,19:00,650000,248
HP1,Huế,Hà Nội,2026-05-22,15:45,05:45,650000,248
NA2,Hà Nội,Lào Cai,2026-05-22,12:30,16:15,400000,248
SPT2,Lào Cai,Hà Nội,2026-05-22,18:30,04:30,400000,248
VĐ2,Hà Nội,Hải Phòng,2026-05-22,06:00,17:00,150000,248
SE8,Hải Phòng,Hà Nội,2026-05-22,18:30,07:15,150000,248
SE1,Hà Nội,Nha Trang,2026-05-22,12:00,19:00,950000,248
HP1,Nha Trang,Hà Nội,2026-05-22,16:30,06:00,950000,248
SE7,TP Hồ Chí Minh,Đà Nẵng,2026-05-22,06:45,16:45,850000,248
SE4,Đà Nẵng,TP Hồ Chí Minh,2026-05-22,16:45,06:00,850000,248
SE2,TP Hồ Chí Minh,Nha Trang,2026-05-22,06:00,21:45,500000,248
SE8,Nha Trang,TP Hồ Chí Minh,2026-05-22,14:30,04:45,500000,248
SE9,TP Hồ Chí Minh,Bình Thuận,2026-05-22,10:00,21:15,350000,248
SE10,Bình Thuận,TP Hồ Chí Minh,2026-05-22,18:45,04:45,350000,248
SE5,Đà Nẵng,Huế,2026-05-22,09:30,18:00,120000,248
SE7,Huế,Đà Nẵng,2026-05-22,14:15,06:15,120000,248
SE8,Đà Nẵng,Nha Trang,2026-05-22,09:15,18:15,450000,248
SE4,Nha Trang,Đà Nẵng,2026-05-22,16:30,05:30,450000,248
SE2,Hà Nội,TP Hồ Chí Minh,2026-05-23,11:15,16:30,1200000,248
NA1,TP Hồ Chí Minh,Hà Nội,2026-05-23,18:45,07:45,1200000,248
SPT1,Hà Nội,Đà Nẵng,2026-05-23,07:00,18:45,800000,248
SE2,Đà Nẵng,Hà Nội,2026-05-23,13:30,07:00,800000,248
VĐ2,Hà Nội,Vinh,2026-05-23,09:45,20:30,300000,248
SE3,Vinh,Hà Nội,2026-05-23,16:00,06:45,300000,248
SE8,Hà Nội,Huế,2026-05-23,10:45,18:15,650000,248
NA2,Huế,Hà Nội,2026-05-23,17:15,07:30,650000,248
HP1,Hà Nội,Lào Cai,2026-05-23,11:45,20:45,400000,248
SPT2,Lào Cai,Hà Nội,2026-05-23,15:45,05:30,400000,248
SE8,Hà Nội,Hải Phòng,2026-05-23,12:15,16:00,150000,248
SE8,Hải Phòng,Hà Nội,2026-05-23,14:30,07:15,150000,248
SE9,Hà Nội,Nha Trang,2026-05-23,06:45,19:15,950000,248
SE3,Nha Trang,Hà Nội,2026-05-23,16:00,04:30,950000,248
VĐ2,TP Hồ Chí Minh,Đà Nẵng,2026-05-23,05:30,19:00,850000,248
SE7,Đà Nẵng,TP Hồ Chí Minh,2026-05-23,18:00,04:45,850000,248
SPT2,TP Hồ Chí Minh,Nha Trang,2026-05-23,12:15,18:30,500000,248
SE7,Nha Trang,TP Hồ Chí Minh,2026-05-23,18:30,06:30,500000,248
SE1,TP Hồ Chí Minh,Bình Thuận,2026-05-23,05:45,21:45,350000,248
NA1,Bình Thuận,TP Hồ Chí Minh,2026-05-23,14:00,06:30,350000,248
SE8,Đà Nẵng,Huế,2026-05-23,08:00,17:30,120000,248
SPT2,Huế,Đà Nẵng,2026-05-23,17:30,07:45,120000,248
SPT1,Đà Nẵng,Nha Trang,2026-05-23,06:00,20:15,450000,248
SPT2,Nha Trang,Đà Nẵng,2026-05-23,18:00,05:45,450000,248
NA2,Hà Nội,TP Hồ Chí Minh,2026-05-24,07:30,18:45,1200000,248
TN2,TP Hồ Chí Minh,Hà Nội,2026-05-24,18:00,05:45,1200000,248
NA1,Hà Nội,Đà Nẵng,2026-05-24,06:30,20:15,800000,248
SE9,Đà Nẵng,Hà Nội,2026-05-24,14:30,04:00,800000,248
SPT1,Hà Nội,Vinh,2026-05-24,11:30,20:15,300000,248
SE4,Vinh,Hà Nội,2026-05-24,14:15,05:45,300000,248
NA2,Hà Nội,Huế,2026-05-24,10:15,21:00,650000,248
SE8,Huế,Hà Nội,2026-05-24,13:15,06:45,650000,248
SPT2,Hà Nội,Lào Cai,2026-05-24,10:45,17:30,400000,248
SE10,Lào Cai,Hà Nội,2026-05-24,13:30,06:15,400000,248
SE8,Hà Nội,Hải Phòng,2026-05-24,07:15,20:15,150000,248
SE8,Hải Phòng,Hà Nội,2026-05-24,15:45,05:30,150000,248
SE3,Hà Nội,Nha Trang,2026-05-24,07:00,17:30,950000,248
SE7,Nha Trang,Hà Nội,2026-05-24,15:00,05:00,950000,248
TN2,TP Hồ Chí Minh,Đà Nẵng,2026-05-24,05:45,16:00,850000,248
SPT1,Đà Nẵng,TP Hồ Chí Minh,2026-05-24,18:30,07:00,850000,248
HP1,TP Hồ Chí Minh,Nha Trang,2026-05-24,12:15,18:30,500000,248
SE8,Nha Trang,TP Hồ Chí Minh,2026-05-24,15:30,07:00,500000,248
NA1,TP Hồ Chí Minh,Bình Thuận,2026-05-24,09:30,21:45,350000,248
SE9,Bình Thuận,TP Hồ Chí Minh,2026-05-24,17:15,05:00,350000,248
SPT1,Đà Nẵng,Huế,2026-05-24,08:00,21:00,120000,248
TN1,Huế,Đà Nẵng,2026-05-24,15:15,05:15,120000,248
SE4,Đà Nẵng,Nha Trang,2026-05-24,08:15,19:30,450000,248
HP1,Nha Trang,Đà Nẵng,2026-05-24,16:45,04:30,450000,248
SPT1,Hà Nội,TP Hồ Chí Minh,2026-05-25,11:00,20:30,1200000,248
VĐ2,TP Hồ Chí Minh,Hà Nội,2026-05-25,17:15,04:30,1200000,248
VĐ2,Hà Nội,Đà Nẵng,2026-05-25,06:30,20:45,800000,248
TN1,Đà Nẵng,Hà Nội,2026-05-25,13:45,06:15,800000,248
TN1,Hà Nội,Vinh,2026-05-25,12:45,18:15,300000,248
SE8,Vinh,Hà Nội,2026-05-25,16:15,07:30,300000,248
HP2,Hà Nội,Huế,2026-05-25,07:15,18:45,650000,248
NA1,Huế,Hà Nội,2026-05-25,14:45,05:00,650000,248
VĐ1,Hà Nội,Lào Cai,2026-05-25,05:45,19:00,400000,248
VĐ2,Lào Cai,Hà Nội,2026-05-25,14:30,05:15,400000,248
SE4,Hà Nội,Hải Phòng,2026-05-25,09:30,17:00,150000,248
SE10,Hải Phòng,Hà Nội,2026-05-25,13:30,07:15,150000,248
SE8,Hà Nội,Nha Trang,2026-05-25,08:30,16:15,950000,248
HP2,Nha Trang,Hà Nội,2026-05-25,16:45,05:15,950000,248
SE9,TP Hồ Chí Minh,Đà Nẵng,2026-05-25,12:45,19:00,850000,248
VĐ2,Đà Nẵng,TP Hồ Chí Minh,2026-05-25,16:15,05:00,850000,248
SE3,TP Hồ Chí Minh,Nha Trang,2026-05-25,12:15,21:45,500000,248
SE5,Nha Trang,TP Hồ Chí Minh,2026-05-25,16:45,06:30,500000,248
SE5,TP Hồ Chí Minh,Bình Thuận,2026-05-25,11:45,19:00,350000,248
HP2,Bình Thuận,TP Hồ Chí Minh,2026-05-25,15:45,05:15,350000,248
VĐ2,Đà Nẵng,Huế,2026-05-25,05:45,17:45,120000,248
SE9,Huế,Đà Nẵng,2026-05-25,18:15,05:00,120000,248
SE9,Đà Nẵng,Nha Trang,2026-05-25,11:00,20:00,450000,248
SE7,Nha Trang,Đà Nẵng,2026-05-25,18:45,07:15,450000,248
SPT2,Hà Nội,TP Hồ Chí Minh,2026-05-26,08:15,19:00,1200000,248
VĐ2,TP Hồ Chí Minh,Hà Nội,2026-05-26,17:15,05:00,1200000,248
SE4,Hà Nội,Đà Nẵng,2026-05-26,06:30,21:30,800000,248
SE9,Đà Nẵng,Hà Nội,2026-05-26,13:45,06:30,800000,248
TN1,Hà Nội,Vinh,2026-05-26,05:45,20:30,300000,248
SE6,Vinh,Hà Nội,2026-05-26,16:00,07:15,300000,248
SE6,Hà Nội,Huế,2026-05-26,10:15,19:30,650000,248
SE9,Huế,Hà Nội,2026-05-26,16:45,07:30,650000,248
SPT2,Hà Nội,Lào Cai,2026-05-26,11:30,18:30,400000,248
SE8,Lào Cai,Hà Nội,2026-05-26,14:45,07:00,400000,248
SE5,Hà Nội,Hải Phòng,2026-05-26,05:15,18:45,150000,248
NA1,Hải Phòng,Hà Nội,2026-05-26,17:00,06:45,150000,248
VĐ1,Hà Nội,Nha Trang,2026-05-26,05:00,21:30,950000,248
SE4,Nha Trang,Hà Nội,2026-05-26,17:15,07:15,950000,248
HP2,TP Hồ Chí Minh,Đà Nẵng,2026-05-26,06:15,18:15,850000,248
SE2,Đà Nẵng,TP Hồ Chí Minh,2026-05-26,17:45,07:00,850000,248
SE7,TP Hồ Chí Minh,Nha Trang,2026-05-26,08:15,19:00,500000,248
SE4,Nha Trang,TP Hồ Chí Minh,2026-05-26,15:00,05:45,500000,248
SE10,TP Hồ Chí Minh,Bình Thuận,2026-05-26,12:15,18:15,350000,248
SE10,Bình Thuận,TP Hồ Chí Minh,2026-05-26,14:15,05:00,350000,248
SE3,Đà Nẵng,Huế,2026-05-26,06:30,17:00,120000,248
SE6,Huế,Đà Nẵng,2026-05-26,13:00,04:45,120000,248
SPT1,Đà Nẵng,Nha Trang,2026-05-26,08:45,18:45,450000,248
TN1,Nha Trang,Đà Nẵng,2026-05-26,18:30,04:15,450000,248
SE2,Hà Nội,TP Hồ Chí Minh,2026-05-27,06:45,17:30,1200000,248
TN2,TP Hồ Chí Minh,Hà Nội,2026-05-27,14:00,06:15,1200000,248
VĐ1,Hà Nội,Đà Nẵng,2026-05-27,09:15,17:15,800000,248
SE3,Đà Nẵng,Hà Nội,2026-05-27,17:15,06:00,800000,248
SE3,Hà Nội,Vinh,2026-05-27,08:15,16:00,300000,248
VĐ2,Vinh,Hà Nội,2026-05-27,16:30,05:00,300000,248
SE1,Hà Nội,Huế,2026-05-27,09:15,16:00,650000,248
SE6,Huế,Hà Nội,2026-05-27,13:30,07:45,650000,248
VĐ2,Hà Nội,Lào Cai,2026-05-27,11:30,18:45,400000,248
SE1,Lào Cai,Hà Nội,2026-05-27,17:15,06:15,400000,248
SE10,Hà Nội,Hải Phòng,2026-05-27,05:45,18:00,150000,248
HP1,Hải Phòng,Hà Nội,2026-05-27,14:15,04:00,150000,248
SE2,Hà Nội,Nha Trang,2026-05-27,09:45,18:45,950000,248
SE9,Nha Trang,Hà Nội,2026-05-27,16:15,05:15,950000,248
SE9,TP Hồ Chí Minh,Đà Nẵng,2026-05-27,06:45,20:15,850000,248
SE8,Đà Nẵng,TP Hồ Chí Minh,2026-05-27,13:45,06:15,850000,248
SE8,TP Hồ Chí Minh,Nha Trang,2026-05-27,07:45,21:00,500000,248
SE7,Nha Trang,TP Hồ Chí Minh,2026-05-27,17:45,04:30,500000,248
VĐ1,TP Hồ Chí Minh,Bình Thuận,2026-05-27,08:45,18:30,350000,248
HP2,Bình Thuận,TP Hồ Chí Minh,2026-05-27,17:30,05:15,350000,248
NA2,Đà Nẵng,Huế,2026-05-27,05:30,21:45,120000,248
SPT1,Huế,Đà Nẵng,2026-05-27,16:45,05:15,120000,248
SE2,Đà Nẵng,Nha Trang,2026-05-27,12:45,18:00,450000,248
SE2,Nha Trang,Đà Nẵng,2026-05-27,18:00,06:45,450000,248
SE9,Hà Nội,TP Hồ Chí Minh,2026-05-28,05:30,17:00,1200000,248
SE10,TP Hồ Chí Minh,Hà Nội,2026-05-28,13:00,05:00,1200000,248
VĐ2,Hà Nội,Đà Nẵng,2026-05-28,07:00,18:00,800000,248
NA2,Đà Nẵng,Hà Nội,2026-05-28,16:30,06:00,800000,248
SE1,Hà Nội,Vinh,2026-05-28,09:30,17:15,300000,248
SE7,Vinh,Hà Nội,2026-05-28,16:30,06:30,300000,248
TN1,Hà Nội,Huế,2026-05-28,07:45,18:45,650000,248
SE3,Huế,Hà Nội,2026-05-28,13:45,06:15,650000,248
VĐ1,Hà Nội,Lào Cai,2026-05-28,10:15,17:00,400000,248
HP1,Lào Cai,Hà Nội,2026-05-28,16:15,06:30,400000,248
SE6,Hà Nội,Hải Phòng,2026-05-28,08:15,17:15,150000,248
SE7,Hải Phòng,Hà Nội,2026-05-28,16:00,06:00,150000,248
SE5,Hà Nội,Nha Trang,2026-05-28,05:30,20:30,950000,248
VĐ1,Nha Trang,Hà Nội,2026-05-28,18:15,06:15,950000,248
VĐ2,TP Hồ Chí Minh,Đà Nẵng,2026-05-28,10:00,21:30,850000,248
SE5,Đà Nẵng,TP Hồ Chí Minh,2026-05-28,14:45,06:00,850000,248
SE6,TP Hồ Chí Minh,Nha Trang,2026-05-28,06:45,18:30,500000,248
HP2,Nha Trang,TP Hồ Chí Minh,2026-05-28,15:45,06:00,500000,248
SE7,TP Hồ Chí Minh,Bình Thuận,2026-05-28,10:00,18:45,350000,248
TN1,Bình Thuận,TP Hồ Chí Minh,2026-05-28,14:30,06:30,350000,248
NA2,Đà Nẵng,Huế,2026-05-28,05:00,17:30,120000,248
VĐ2,Huế,Đà Nẵng,2026-05-28,14:15,05:30,120000,248
NA1,Đà Nẵng,Nha Trang,2026-05-28,12:15,19:30,450000,248
SE3,Nha Trang,Đà Nẵng,2026-05-28,16:45,05:30,450000,248
SE2,Hà Nội,TP Hồ Chí Minh,2026-05-29,05:30,21:15,1200000,248
SE9,TP Hồ Chí Minh,Hà Nội,2026-05-29,13:45,05:15,1200000,248
NA1,Hà Nội,Đà Nẵng,2026-05-29,12:30,20:45,800000,248
SE4,Đà Nẵng,Hà Nội,2026-05-29,16:45,05:15,800000,248
SE9,Hà Nội,Vinh,2026-05-29,07:15,17:45,300000,248
SE9,Vinh,Hà Nội,2026-05-29,17:30,07:45,300000,248
VĐ2,Hà Nội,Huế,2026-05-29,10:00,18:45,650000,248
NA2,Huế,Hà Nội,2026-05-29,16:45,06:45,650000,248
VĐ2,Hà Nội,Lào Cai,2026-05-29,07:45,20:15,400000,248
NA1,Lào Cai,Hà Nội,2026-05-29,13:45,05:30,400000,248
SE6,Hà Nội,Hải Phòng,2026-05-29,06:15,17:00,150000,248
SPT2,Hải Phòng,Hà Nội,2026-05-29,15:00,04:15,150000,248
SE2,Hà Nội,Nha Trang,2026-05-29,10:45,21:00,950000,248
SE8,Nha Trang,Hà Nội,2026-05-29,18:00,04:15,950000,248
VĐ2,TP Hồ Chí Minh,Đà Nẵng,2026-05-29,11:45,20:30,850000,248
SE5,Đà Nẵng,TP Hồ Chí Minh,2026-05-29,13:00,04:45,850000,248
SPT2,TP Hồ Chí Minh,Nha Trang,2026-05-29,06:15,18:30,500000,248
SE2,Nha Trang,TP Hồ Chí Minh,2026-05-29,13:15,05:00,500000,248
VĐ2,TP Hồ Chí Minh,Bình Thuận,2026-05-29,07:30,21:15,350000,248
SE1,Bình Thuận,TP Hồ Chí Minh,2026-05-29,16:30,05:15,350000,248
NA2,Đà Nẵng,Huế,2026-05-29,12:00,18:00,120000,248
VĐ2,Huế,Đà Nẵng,2026-05-29,13:45,04:45,120000,248
SPT1,Đà Nẵng,Nha Trang,2026-05-29,12:00,21:00,450000,248
SE10,Nha Trang,Đà Nẵng,2026-05-29,15:00,07:45,450000,248
TN2,Hà Nội,TP Hồ Chí Minh,2026-05-30,05:15,18:00,1200000,248
SE1,TP Hồ Chí Minh,Hà Nội,2026-05-30,13:15,07:45,1200000,248
SE8,Hà Nội,Đà Nẵng,2026-05-30,07:45,19:30,800000,248
SE9,Đà Nẵng,Hà Nội,2026-05-30,16:30,07:30,800000,248
VĐ2,Hà Nội,Vinh,2026-05-30,10:00,17:15,300000,248
TN2,Vinh,Hà Nội,2026-05-30,14:00,07:30,300000,248
VĐ2,Hà Nội,Huế,2026-05-30,09:45,16:15,650000,248
SE3,Huế,Hà Nội,2026-05-30,13:45,04:15,650000,248
HP2,Hà Nội,Lào Cai,2026-05-30,08:45,18:30,400000,248
SE7,Lào Cai,Hà Nội,2026-05-30,13:00,06:45,400000,248
SE4,Hà Nội,Hải Phòng,2026-05-30,11:15,16:45,150000,248
SE5,Hải Phòng,Hà Nội,2026-05-30,13:45,07:45,150000,248
HP2,Hà Nội,Nha Trang,2026-05-30,11:00,16:45,950000,248
SE8,Nha Trang,Hà Nội,2026-05-30,14:00,04:15,950000,248
TN2,TP Hồ Chí Minh,Đà Nẵng,2026-05-30,11:45,18:15,850000,248
SPT1,Đà Nẵng,TP Hồ Chí Minh,2026-05-30,18:15,06:15,850000,248
VĐ1,TP Hồ Chí Minh,Nha Trang,2026-05-30,08:15,17:45,500000,248
HP2,Nha Trang,TP Hồ Chí Minh,2026-05-30,17:15,06:15,500000,248
SE2,TP Hồ Chí Minh,Bình Thuận,2026-05-30,07:00,21:30,350000,248
SE3,Bình Thuận,TP Hồ Chí Minh,2026-05-30,14:30,06:15,350000,248
HP2,Đà Nẵng,Huế,2026-05-30,08:30,19:15,120000,248
SE3,Huế,Đà Nẵng,2026-05-30,15:45,06:45,120000,248
SE8,Đà Nẵng,Nha Trang,2026-05-30,10:15,20:00,450000,248
SE1,Nha Trang,Đà Nẵng,2026-05-30,17:45,05:00,450000,248
SE4,Hà Nội,TP Hồ Chí Minh,2026-05-31,07:45,20:30,1200000,248
SE7,TP Hồ Chí Minh,Hà Nội,2026-05-31,18:30,06:00,1200000,248
SE5,Hà Nội,Đà Nẵng,2026-05-31,09:45,21:45,800000,248
SE1,Đà Nẵng,Hà Nội,2026-05-31,17:30,07:45,800000,248
HP2,Hà Nội,Vinh,2026-05-31,08:00,21:15,300000,248
SE1,Vinh,Hà Nội,2026-05-31,16:15,06:45,300000,248
SE10,Hà Nội,Huế,2026-05-31,12:45,21:30,650000,248
SE8,Huế,Hà Nội,2026-05-31,17:30,05:30,650000,248
SE5,Hà Nội,Lào Cai,2026-05-31,08:00,20:15,400000,248
SE6,Lào Cai,Hà Nội,2026-05-31,14:45,04:00,400000,248
SE3,Hà Nội,Hải Phòng,2026-05-31,11:30,16:15,150000,248
HP1,Hải Phòng,Hà Nội,2026-05-31,14:30,05:15,150000,248
TN2,Hà Nội,Nha Trang,2026-05-31,06:00,17:30,950000,248
NA2,Nha Trang,Hà Nội,2026-05-31,14:30,05:45,950000,248
SE4,TP Hồ Chí Minh,Đà Nẵng,2026-05-31,08:15,16:00,850000,248
HP1,Đà Nẵng,TP Hồ Chí Minh,2026-05-31,14:00,05:15,850000,248
SE10,TP Hồ Chí Minh,Nha Trang,2026-05-31,06:15,19:00,500000,248
SE9,Nha Trang,TP Hồ Chí Minh,2026-05-31,16:45,05:45,500000,248
SE3,TP Hồ Chí Minh,Bình Thuận,2026-05-31,07:30,20:00,350000,248
SE2,Bình Thuận,TP Hồ Chí Minh,2026-05-31,16:00,06:00,350000,248
NA1,Đà Nẵng,Huế,2026-05-31,11:30,21:45,120000,248
SE6,Huế,Đà Nẵng,2026-05-31,17:15,07:00,120000,248
SE8,Đà Nẵng,Nha Trang,2026-05-31,12:30,19:30,450000,248
SE4,Nha Trang,Đà Nẵng,2026-05-31,13:45,05:15,450000,248
SE1,Hà Nội,TP Hồ Chí Minh,2026-06-01,05:00,21:45,1200000,248
HP2,TP Hồ Chí Minh,Hà Nội,2026-06-01,13:45,05:30,1200000,248
SE9,Hà Nội,Đà Nẵng,2026-06-01,11:00,20:45,800000,248
SE10,Đà Nẵng,Hà Nội,2026-06-01,15:30,06:45,800000,248
SE9,Hà Nội,Vinh,2026-06-01,09:00,21:15,300000,248
SPT2,Vinh,Hà Nội,2026-06-01,16:00,07:15,300000,248
TN1,Hà Nội,Huế,2026-06-01,11:45,19:00,650000,248
SE9,Huế,Hà Nội,2026-06-01,14:45,06:15,650000,248
SPT1,Hà Nội,Lào Cai,2026-06-01,06:45,17:15,400000,248
SE8,Lào Cai,Hà Nội,2026-06-01,13:00,05:15,400000,248
SPT1,Hà Nội,Hải Phòng,2026-06-01,05:30,18:45,150000,248
VĐ2,Hải Phòng,Hà Nội,2026-06-01,13:00,05:00,150000,248
NA2,Hà Nội,Nha Trang,2026-06-01,12:00,17:30,950000,248
SE4,Nha Trang,Hà Nội,2026-06-01,16:15,05:30,950000,248
SE3,TP Hồ Chí Minh,Đà Nẵng,2026-06-01,11:00,19:45,850000,248
SE6,Đà Nẵng,TP Hồ Chí Minh,2026-06-01,15:30,06:15,850000,248
VĐ1,TP Hồ Chí Minh,Nha Trang,2026-06-01,12:30,21:00,500000,248
SE1,Nha Trang,TP Hồ Chí Minh,2026-06-01,18:15,05:45,500000,248
SE8,TP Hồ Chí Minh,Bình Thuận,2026-06-01,06:45,19:30,350000,248
NA2,Bình Thuận,TP Hồ Chí Minh,2026-06-01,18:15,06:00,350000,248
SE6,Đà Nẵng,Huế,2026-06-01,11:00,19:00,120000,248
SE3,Huế,Đà Nẵng,2026-06-01,14:30,07:15,120000,248
SE2,Đà Nẵng,Nha Trang,2026-06-01,12:00,19:15,450000,248
SE3,Nha Trang,Đà Nẵng,2026-06-01,13:00,05:30,450000,248
HP1,Hà Nội,TP Hồ Chí Minh,2026-06-02,08:45,20:00,1200000,248
SE6,TP Hồ Chí Minh,Hà Nội,2026-06-02,16:00,05:30,1200000,248
SE6,Hà Nội,Đà Nẵng,2026-06-02,09:15,17:30,800000,248
SE9,Đà Nẵng,Hà Nội,2026-06-02,13:30,06:45,800000,248
NA1,Hà Nội,Vinh,2026-06-02,09:45,20:45,300000,248
SE9,Vinh,Hà Nội,2026-06-02,14:45,05:00,300000,248
SE2,Hà Nội,Huế,2026-06-02,07:45,19:15,650000,248
SE7,Huế,Hà Nội,2026-06-02,13:00,07:00,650000,248
TN2,Hà Nội,Lào Cai,2026-06-02,07:30,21:30,400000,248
HP2,Lào Cai,Hà Nội,2026-06-02,16:15,05:30,400000,248
SE8,Hà Nội,Hải Phòng,2026-06-02,05:30,16:00,150000,248
SE7,Hải Phòng,Hà Nội,2026-06-02,18:15,05:00,150000,248
NA1,Hà Nội,Nha Trang,2026-06-02,11:00,20:15,950000,248
SPT2,Nha Trang,Hà Nội,2026-06-02,18:45,07:15,950000,248
HP1,TP Hồ Chí Minh,Đà Nẵng,2026-06-02,12:15,21:15,850000,248
SE4,Đà Nẵng,TP Hồ Chí Minh,2026-06-02,16:45,06:45,850000,248
SE7,TP Hồ Chí Minh,Nha Trang,2026-06-02,05:30,18:00,500000,248
SE9,Nha Trang,TP Hồ Chí Minh,2026-06-02,17:00,04:00,500000,248
SE3,TP Hồ Chí Minh,Bình Thuận,2026-06-02,09:00,17:15,350000,248
SPT2,Bình Thuận,TP Hồ Chí Minh,2026-06-02,16:30,06:00,350000,248
SE5,Đà Nẵng,Huế,2026-06-02,12:00,20:00,120000,248
SE2,Huế,Đà Nẵng,2026-06-02,15:00,04:45,120000,248
HP1,Đà Nẵng,Nha Trang,2026-06-02,06:45,18:15,450000,248
SE1,Nha Trang,Đà Nẵng,2026-06-02,14:15,07:30,450000,248
SE7,Hà Nội,TP Hồ Chí Minh,2026-06-03,11:30,21:30,1200000,248
SE5,TP Hồ Chí Minh,Hà Nội,2026-06-03,15:00,06:00,1200000,248
TN1,Hà Nội,Đà Nẵng,2026-06-03,09:00,19:15,800000,248
VĐ2,Đà Nẵng,Hà Nội,2026-06-03,18:15,04:15,800000,248
SE2,Hà Nội,Vinh,2026-06-03,11:30,21:30,300000,248
SE7,Vinh,Hà Nội,2026-06-03,14:00,04:45,300000,248
TN1,Hà Nội,Huế,2026-06-03,11:15,20:30,650000,248
SE2,Huế,Hà Nội,2026-06-03,15:30,07:30,650000,248
SE3,Hà Nội,Lào Cai,2026-06-03,10:00,18:45,400000,248
SE6,Lào Cai,Hà Nội,2026-06-03,14:00,07:45,400000,248
NA1,Hà Nội,Hải Phòng,2026-06-03,11:45,20:00,150000,248
HP2,Hải Phòng,Hà Nội,2026-06-03,14:45,04:45,150000,248
NA1,Hà Nội,Nha Trang,2026-06-03,11:45,20:30,950000,248
SE6,Nha Trang,Hà Nội,2026-06-03,14:45,05:45,950000,248
SE4,TP Hồ Chí Minh,Đà Nẵng,2026-06-03,06:00,21:30,850000,248
SE7,Đà Nẵng,TP Hồ Chí Minh,2026-06-03,13:00,07:15,850000,248
SE2,TP Hồ Chí Minh,Nha Trang,2026-06-03,09:45,18:15,500000,248
SE4,Nha Trang,TP Hồ Chí Minh,2026-06-03,13:15,04:30,500000,248
VĐ2,TP Hồ Chí Minh,Bình Thuận,2026-06-03,12:15,18:45,350000,248
SE5,Bình Thuận,TP Hồ Chí Minh,2026-06-03,16:15,07:00,350000,248
NA1,Đà Nẵng,Huế,2026-06-03,06:15,21:15,120000,248
SE7,Huế,Đà Nẵng,2026-06-03,13:15,05:15,120000,248
VĐ2,Đà Nẵng,Nha Trang,2026-06-03,11:45,17:45,450000,248
SE2,Nha Trang,Đà Nẵng,2026-06-03,16:00,07:00,450000,248
TN1,Hà Nội,TP Hồ Chí Minh,2026-06-04,07:45,17:00,1200000,248
VĐ2,TP Hồ Chí Minh,Hà Nội,2026-06-04,17:30,05:30,1200000,248
VĐ2,Hà Nội,Đà Nẵng,2026-06-04,10:15,19:45,800000,248
TN2,Đà Nẵng,Hà Nội,2026-06-04,16:00,04:30,800000,248
SE8,Hà Nội,Vinh,2026-06-04,07:15,16:00,300000,248
SPT1,Vinh,Hà Nội,2026-06-04,17:15,05:00,300000,248
SE2,Hà Nội,Huế,2026-06-04,12:00,20:00,650000,248
SE1,Huế,Hà Nội,2026-06-04,14:00,06:30,650000,248
SE7,Hà Nội,Lào Cai,2026-06-04,07:15,16:15,400000,248
TN2,Lào Cai,Hà Nội,2026-06-04,13:15,04:30,400000,248
TN2,Hà Nội,Hải Phòng,2026-06-04,05:15,17:30,150000,248
SE10,Hải Phòng,Hà Nội,2026-06-04,17:00,04:00,150000,248
SE10,Hà Nội,Nha Trang,2026-06-04,12:30,21:00,950000,248
TN1,Nha Trang,Hà Nội,2026-06-04,15:00,05:30,950000,248
TN1,TP Hồ Chí Minh,Đà Nẵng,2026-06-04,12:30,16:00,850000,248
SE6,Đà Nẵng,TP Hồ Chí Minh,2026-06-04,16:00,06:45,850000,248
SE1,TP Hồ Chí Minh,Nha Trang,2026-06-04,05:45,18:45,500000,248
VĐ2,Nha Trang,TP Hồ Chí Minh,2026-06-04,14:15,04:15,500000,248
VĐ2,TP Hồ Chí Minh,Bình Thuận,2026-06-04,05:00,18:15,350000,248
NA2,Bình Thuận,TP Hồ Chí Minh,2026-06-04,17:30,04:45,350000,248
SE9,Đà Nẵng,Huế,2026-06-04,11:45,20:15,120000,248
NA2,Huế,Đà Nẵng,2026-06-04,13:45,04:30,120000,248
VĐ2,Đà Nẵng,Nha Trang,2026-06-04,08:15,21:15,450000,248
SE9,Nha Trang,Đà Nẵng,2026-06-04,17:45,07:15,450000,248
TN2,Hà Nội,TP Hồ Chí Minh,2026-06-05,08:00,17:00,1200000,248
SE3,TP Hồ Chí Minh,Hà Nội,2026-06-05,14:15,07:30,1200000,248
SPT2,Hà Nội,Đà Nẵng,2026-06-05,08:45,19:30,800000,248
HP2,Đà Nẵng,Hà Nội,2026-06-05,14:45,05:45,800000,248
SE6,Hà Nội,Vinh,2026-06-05,09:45,21:15,300000,248
TN2,Vinh,Hà Nội,2026-06-05,17:15,06:00,300000,248
SE4,Hà Nội,Huế,2026-06-05,06:15,17:15,650000,248
